[Fri Jul 12 17:19:48.814281 2019] [php7:error] [pid 13228:tid 1972] [client 127.0.0.1:52068] PHP Fatal error:  Uncaught Exception: La methode "errors_404" de la route "error-404" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:58\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(44): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 58, referer: http://webpizza.local/pizzas
[Fri Jul 12 17:20:11.952285 2019] [php7:error] [pid 13228:tid 1968] [client 127.0.0.1:52081] PHP Fatal error:  Uncaught Exception: La methode "errors_404" de la route "error-404" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:58\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(44): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 58, referer: http://webpizza.local/
[Mon Jul 15 15:03:11.916530 2019] [php7:error] [pid 1580:tid 1940] [client 127.0.0.1:50048] PHP Fatal error:  Uncaught Exception: La methode "errors_404" de la route "error-404" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:63\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(44): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 63, referer: http://webpizza.local/
[Mon Jul 15 15:03:16.328668 2019] [php7:error] [pid 1580:tid 1940] [client 127.0.0.1:50048] PHP Fatal error:  Uncaught Exception: La methode "account_index" de la route "account" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:63\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(44): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 63, referer: http://webpizza.local/
[Mon Jul 15 15:03:16.433387 2019] [php7:error] [pid 1580:tid 1940] [client 127.0.0.1:50048] PHP Fatal error:  Uncaught Exception: La methode "errors_404" de la route "error-404" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:63\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(44): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 63, referer: http://webpizza.local/mon-compte
[Mon Jul 15 15:03:18.373938 2019] [php7:error] [pid 1580:tid 1940] [client 127.0.0.1:50048] PHP Fatal error:  Uncaught Exception: La methode "errors_404" de la route "error-404" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:63\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(44): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 63, referer: http://webpizza.local/
[Mon Jul 15 16:30:15.282378 2019] [php7:error] [pid 1580:tid 1956] [client 127.0.0.1:50534] PHP Fatal error:  Uncaught Exception: La methode "errors_404" de la route "error-404" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:63\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(44): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 63
[Mon Jul 15 16:30:15.553991 2019] [php7:error] [pid 1580:tid 1956] [client 127.0.0.1:50534] PHP Fatal error:  Uncaught Exception: La methode "errors_404" de la route "error-404" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:63\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(44): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 63, referer: http://webpizza.local/product
[Mon Jul 15 16:30:18.535223 2019] [php7:error] [pid 1580:tid 1956] [client 127.0.0.1:50534] PHP Fatal error:  Uncaught Exception: La methode "errors_404" de la route "error-404" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:63\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(44): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 63, referer: http://webpizza.local/
[Mon Jul 15 16:48:50.577572 2019] [php7:crit] [pid 1580:tid 1940] [client 127.0.0.1:50575] PHP Parse error:  syntax error, unexpected end of file in C:\\xampp\\htdocs\\webpizza\\src\\controllers\\products.php on line 32, referer: http://webpizza.local/
[Mon Jul 15 16:48:50.836919 2019] [php7:error] [pid 1580:tid 1940] [client 127.0.0.1:50575] PHP Fatal error:  Uncaught Exception: La methode "errors_404" de la route "error-404" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:63\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(44): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 63, referer: http://webpizza.local/pizzas
[Mon Jul 15 16:54:13.671563 2019] [php7:warn] [pid 1580:tid 1956] [client 127.0.0.1:50585] PHP Warning:  include_once(../src/models/produdct.php): failed to open stream: No such file or directory in C:\\xampp\\htdocs\\webpizza\\src\\controllers\\products.php on line 9, referer: http://webpizza.local/
[Mon Jul 15 16:54:13.671563 2019] [php7:warn] [pid 1580:tid 1956] [client 127.0.0.1:50585] PHP Warning:  include_once(): Failed opening '../src/models/produdct.php' for inclusion (include_path='C:\\xampp\\php\\PEAR') in C:\\xampp\\htdocs\\webpizza\\src\\controllers\\products.php on line 9, referer: http://webpizza.local/
[Mon Jul 15 16:54:13.671563 2019] [php7:error] [pid 1580:tid 1956] [client 127.0.0.1:50585] PHP Fatal error:  Uncaught Error: Call to undefined function getPizzas() in C:\\xampp\\htdocs\\webpizza\\src\\controllers\\products.php:12\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\compile.php(66): products_pizzas()\n#1 C:\\xampp\\htdocs\\webpizza\\app\\app.php(44): include_once('C:\\\\xampp\\\\htdocs...')\n#2 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#3 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\src\\controllers\\products.php on line 12, referer: http://webpizza.local/
[Mon Jul 15 16:54:13.916206 2019] [php7:error] [pid 1580:tid 1956] [client 127.0.0.1:50585] PHP Fatal error:  Uncaught Exception: La methode "errors_404" de la route "error-404" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:63\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(44): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 63, referer: http://webpizza.local/pizzas
[Mon Jul 15 16:58:29.623167 2019] [php7:warn] [pid 1580:tid 1940] [client 127.0.0.1:50602] PHP Warning:  include_once(../src/models/product.php): failed to open stream: No such file or directory in C:\\xampp\\htdocs\\webpizza\\src\\controllers\\products.php on line 9, referer: http://webpizza.local/
[Mon Jul 15 16:58:29.623167 2019] [php7:warn] [pid 1580:tid 1940] [client 127.0.0.1:50602] PHP Warning:  include_once(): Failed opening '../src/models/product.php' for inclusion (include_path='C:\\xampp\\php\\PEAR') in C:\\xampp\\htdocs\\webpizza\\src\\controllers\\products.php on line 9, referer: http://webpizza.local/
